time[s],angle[deg],amplitude[mV]
427.4966832,186.799103,-0.375395
427.49693933,191.40979,-0.544371
427.49711332,194.54184,-0.167283
427.49730536,197.99881,-0.226645
427.49741847,200.034943,-0.155719
427.49751303,201.737152,-0.669036
427.49789823,208.671265,-0.171651
427.49799175,210.354752,-0.175667
427.4981457,213.126053,-0.111324
427.49816638,213.498322,-0.956
427.49858612,221.054199,-0.100461
427.49861737,221.616745,-0.209948
427.49879042,224.731873,-0.29798
427.49893295,227.297607,-0.108041
427.5051111,338.512543,0.219602
427.50514643,339.148529,0.291958
427.50526685,341.316223,0.441301
427.50546498,344.882843,0.463723
427.50546977,344.969055,1.181587
427.50559316,347.190247,0.469664
427.5057189,349.453735,0.445961
427.5058076,351.050446,0.549842
427.5058765,352.290741,0.639957
427.50589193,352.568512,0.865822
427.5060023,354.555328,0.372822
427.50603005,355.05484,0.890902
427.50619211,357.972137,1.884889
427.50641265,1.942169,0.576335
427.50646138,2.819366,0.766262
427.50656187,4.628326,0.438883
427.50669243,6.978577,0.425558
427.5067166,7.413666,1.061144
427.50682545,9.373108,0.511933
427.50684212,9.673187,0.6175
427.50692391,11.145508,1.64103
427.50710387,14.38504,0.605725
427.50722573,16.578674,0.112713
427.50724077,16.849426,0.324139
427.50725312,17.071747,1.512824
427.50739792,19.678345,0.513844
427.50749096,21.35318,1.000186
427.50767797,24.719604,0.678524
427.50784213,27.674713,0.652976
427.50796723,29.926666,0.3507
427.50811876,32.654419,0.530726
427.50818166,33.786713,0.957386
427.50840737,37.849792,0.394331
427.50843931,38.424744,0.492824
427.50857081,40.791931,0.770453
427.50874908,44.001007,0.124166
427.50883102,45.476044,0.340692
427.50895727,47.748718,0.391565
427.50947855,57.132446,0.404156
427.51511714,158.634583,-0.10554
427.515363,163.060364,-0.191475
427.51537897,163.347839,-0.438612
427.51549706,165.473633,-0.354074
427.51565012,168.228943,-0.636362
427.51577367,170.453003,-0.152474
427.51583112,171.487183,-0.171765
427.51589304,172.601807,-0.338816
427.51603074,175.080566,-0.672188
427.51608954,176.139099,-1.022987
427.51624896,179.00885,-0.116379
427.51627546,179.485901,-0.641703
427.51639637,181.662415,-0.23891
427.51650295,183.580994,-0.299407
427.51667852,186.741516,-0.244919
427.51686854,190.162109,-0.53143
427.51707592,193.895203,-0.541714
427.51725681,197.151489,-0.430302
427.51740537,199.825745,-0.282962
427.51751437,201.787903,-0.226425
427.51764007,204.050659,-0.674313
427.51776996,206.388855,-0.31473
427.51805719,211.559387,-0.147174
427.51809576,212.253723,-1.020827
427.51862692,221.815308,-0.74088
427.52499432,336.436951,0.125528
427.52511597,338.626831,0.356781
427.52521757,340.45575,0.499882
427.52537516,343.292603,0.352423
427.52540137,343.764404,0.401351
427.52550419,345.615295,0.357696
427.52559847,347.3125,0.410279
427.52567704,348.726868,0.587944
427.52578011,350.582214,1.110901
427.52592089,353.116455,1.375953
427.52603221,355.120361,0.500981
427.52614402,357.133118,1.968031
427.52627346,359.463196,1.033478
427.52639659,1.679688,1.114942
427.52655525,4.535767,0.300249
427.52658959,5.153931,0.352836
427.52663757,6.017639,0.403762
427.52669186,6.994934,0.431368
427.52672779,7.641724,0.462364
427.52680501,9.031799,0.594855
427.52697999,12.181702,0.326482
427.52698262,12.229004,0.40707
427.52708917,14.147034,0.766408
427.52714404,15.134766,1.664529
427.52724872,17.019165,1.052898
427.52743521,20.376221,0.502194
427.5276216,23.731506,0.347977
427.52763522,23.976685,0.494105
427.52776359,26.287537,0.377772
427.5279732,30.060791,0.395893
427.52799589,30.469238,0.40034
427.52811396,32.594666,0.382774
427.52824357,34.927795,0.431619
427.5284627,38.872437,0.991354
427.52863336,41.944519,1.177172
427.528744,43.936218,0.261786
427.52888036,46.390869,0.255796
427.52898606,48.293579,0.263444
427.52939704,55.691772,0.276413
427.5295536,58.510071,0.136237
427.98678698,338.315125,0.248041
427.98692886,340.869202,0.559235
427.98704458,342.952332,0.469915
427.98714672,344.791016,0.57447
427.98722375,346.177704,1.280713
427.9873488,348.428802,0.363837
427.98745226,350.29126,0.252286
427.98747561,350.711609,0.342139
427.98751027,351.335541,0.440967
427.98761046,353.13913,0.359717
427.9876659,354.137146,0.477312
427.98766761,354.167908,0.550068
427.98779461,356.454132,0.651486
427.98781637,356.845856,0.94834
427.98794633,359.185333,1.792184
427.98808678,1.713675,0.451711
427.98822938,4.280713,0.248762
427.9882925,5.416978,0.442064
427.98844727,8.203095,0.35902
427.98852127,9.535219,0.863492
427.98857472,10.497408,1.826539
427.98870262,12.799821,0.49645
427.98883456,15.17496,0.196423
427.98885835,15.60322,0.710359
427.98896686,17.556581,0.358809
427.98908785,19.734602,0.46392
427.98915555,20.953316,0.990104
427.98938433,25.071735,3.866813
427.989553,28.108076,0.384476
427.98955508,28.145519,0.626761
427.98986622,33.746559,0.366889
427.9899355,34.993713,0.394475
427.99018521,39.488911,0.575715
427.99041833,43.685459,0.121348
427.99059368,46.842049,0.158826
427.99073143,49.321777,0.328555
427.9911187,56.293285,0.123736
427.99116845,57.188866,0.136556
427.99132888,60.076874,0.274222
427.99711651,164.263855,-0.233125
427.99732641,168.042404,-0.155324
427.99734996,168.466339,-0.42635
427.99750745,171.301422,-0.247922
427.99763275,173.557022,-0.434002
427.9978021,176.605606,-0.567884
427.99792353,178.79155,-0.185968
427.99813566,182.610245,-0.250259
427.99818941,183.577835,-0.942591
427.99848053,188.818481,-0.154338
427.99851645,189.465103,-0.682961
427.99865717,191.998291,-0.117339
427.99872672,193.250305,-0.457561
427.9989859,197.915985,-0.165091
427.9991038,200.038376,-0.450059
427.99927205,203.067154,-0.114076
427.99927777,203.170135,-1.098024
427.99943476,205.996216,-0.218565
427.99968152,210.438293,-0.25756
427.99992643,214.847092,-0.948926
428.00011256,218.197739,-0.17933
428.00042196,223.767456,-0.260774
428.00070383,228.841583,-0.19229
428.00085752,231.608261,-0.1961
428.0068283,339.092255,0.239006
428.00686553,339.762451,0.27172
428.00700698,342.308777,0.301381
428.00705275,343.132721,0.374594
428.00712197,344.378784,0.970673
428.00724942,346.673096,1.184886
428.00739185,349.237091,0.705405
428.00753753,351.859558,0.188756
428.0076064,353.099335,0.963846
428.00777616,356.155304,1.241052
428.00796978,359.640778,0.150713
428.00797207,359.682007,0.241014
428.00800738,0.317657,0.553489
428.00811355,2.228882,0.350138
428.00815271,2.933838,1.439849
428.00836592,6.771973,0.437715
428.00839406,7.278534,1.018635
428.00850392,9.256195,0.181788
428.00854498,9.995331,0.51491
428.00870717,12.915039,0.103446
428.00879516,14.498993,0.920448
428.0089166,16.68512,0.339492
428.00899415,18.081146,0.356517
428.00902478,18.632538,0.400618
428.00920077,21.800659,0.294373
428.00930177,23.618805,1.17672
428.00952611,27.657318,0.629336
428.0096653,30.162964,0.148141
428.00970122,30.80957,0.422921
428.00986148,33.694519,0.213009
428.0099251,34.839783,0.767683
428.00997657,35.766327,0.836514
428.01017941,39.417786,0.422647
428.01021323,40.026611,0.626154
428.01067551,48.348419,0.367644
428.01127958,59.222687,0.503307
428.0170005,162.208801,-0.101004
428.01706868,163.436157,-0.485551
428.01729111,167.440247,-0.237743
428.01748345,170.90271,-0.184265
428.01750096,171.217896,-0.248957
428.01758365,172.706421,-0.452625
428.01774885,175.680298,-0.599446
428.01795525,179.395874,-0.423885
428.01797456,179.743469,-1.192175
428.01809707,181.948853,-0.640493
428.01840017,187.405151,-0.341657
428.01851602,189.490662,-0.124304
428.01856166,190.312256,-0.16963
428.01856367,190.34845,-0.334514
428.01878048,194.251404,-0.618034
428.01879643,194.538513,-1.016327
428.01894885,197.282349,-0.318107
428.01904556,199.023254,-0.750331
428.01917198,201.299011,-0.129185
428.01930323,203.661743,-1.082885
428.01972517,211.257385,-0.321236
428.01996445,215.564819,-0.118756
428.02008686,217.768372,-0.213584
428.02034011,222.327332,-0.293893
428.0205163,225.499023,-0.649619
428.02076468,229.970276,-0.124717
428.0212067,237.927368,-0.305881
428.02679146,338.462341,0.257794
428.02680202,338.652466,0.272065
428.02698551,341.955566,0.453544
428.02705654,343.234253,0.48318
428.02716421,345.172485,1.017653
428.0272826,347.303711,0.277198
428.02731224,347.83728,0.360833
428.02749632,351.151001,0.263899
428.02755211,352.155334,0.500563
428.02758947,352.827881,0.723072
428.02771375,355.065125,0.293037
428.02777351,356.140869,0.537466
428.0277804,356.264954,0.551594
428.02792787,358.919617,1.058733
428.02794115,359.158691,1.331976
428.02805499,1.208008,0.439235
428.0282309,4.374695,0.387289
428.02824811,4.684509,0.402564
428.02826,4.898499,1.126088
428.02837054,6.888428,0.740612
428.02844652,8.256165,1.531806
428.02862461,11.462097,0.801336
428.02873307,13.414551,0.139494
428.02889636,16.354065,0.442538
428.02906236,19.342346,0.141538
428.02907276,19.529541,0.45662
428.02921127,22.022949,0.310905
428.0292192,22.16571,0.492353
428.02938556,25.160461,0.469804
428.02949739,27.173584,0.499806
428.02961882,29.359558,0.127217
428.02965224,29.961182,0.345927
428.02972224,31.221252,0.893719
428.02974294,31.593933,1.252362
428.02985315,33.577881,0.10413
428.02988504,34.151978,0.40698
428.02994595,35.248413,0.456813
428.03029697,41.567383,0.671053
428.03043644,44.078064,0.311325
428.03044154,44.169861,0.862833
428.03071615,49.113342,0.781428
428.03088014,52.06543,0.109542
428.03135147,60.55011,0.143389
428.03702726,162.723816,-0.105658
428.03710306,164.088318,-0.590138
428.03720584,165.938538,-0.516411
428.03733106,168.192688,-0.192073
428.03744537,170.250488,-0.546146
428.03762467,173.478149,-0.149236
428.03763284,173.625244,-0.435495
428.03767166,174.324097,-0.51208
428.03772281,175.244873,-0.60172
428.03794061,179.165649,-0.475933
428.0380456,181.055603,-0.39133
428.03814809,182.900635,-0.108012
428.03819602,183.763428,-0.186101
428.03823174,184.406433,-0.944429
428.03824862,184.710327,-1.032411
428.0384008,187.449829,-0.117314
428.03860722,191.16571,-0.144845
428.0386236,191.460571,-0.367599
428.03864356,191.819885,-0.64404
428.03876455,193.997925,-0.163321
428.03893802,197.120667,-0.586745
428.03917889,201.456726,-0.211878
428.03946899,206.679016,-0.472174
428.0396,209.037415,-0.424723
428.03965699,210.063293,-0.623327
428.03977697,212.223145,-0.693153
428.04003405,216.851013,-0.307974
428.04004992,217.136719,-0.437059
428.04027962,221.271667,-0.151444
428.04041297,223.672241,-0.124334
428.04123286,238.43158,-0.248752
428.46894095,158.891098,-0.115485
428.46923702,164.220627,-0.405865
428.4694246,167.597229,-0.205058
428.4695713,170.237976,-0.322703
428.46972757,173.05098,-0.225575
428.46980816,174.501663,-0.642398
428.46982823,174.862946,-1.558291
428.46996848,177.387573,-0.28983
428.47015261,180.702087,-0.526416
428.47036682,184.55806,-0.296092
428.47054321,187.733246,-0.10657
428.47060888,188.915359,-0.183017
428.47067531,190.11116,-0.926924
428.47080896,192.516983,-0.328953
428.47084268,193.123978,-0.491376
428.47098842,195.747437,-0.233548
428.47101687,196.259552,-0.605163
428.47117962,199.189209,-0.186957
428.471194,199.448059,-0.291759
428.4713017,201.386765,-0.393484
428.47150676,205.078033,-0.360417
428.47162517,207.209518,-0.100224
428.47166616,207.947372,-0.790538
428.47188657,211.914963,-0.219792
428.47202961,214.489807,-0.26727
428.47223523,218.191162,-0.128284
428.47231762,219.674255,-0.151869
428.47276745,227.771606,-0.119818
428.47301986,232.315216,-0.139871
428.47302698,232.44339,-0.354407
428.47896407,339.316467,0.326951
428.47913956,342.475433,0.16896
428.47918985,343.380707,0.321516
428.47920907,343.726685,0.455064
428.47930975,345.539001,0.420215
428.47933756,346.039612,0.808075
428.47945856,348.217743,0.51375
428.47952593,349.43045,0.526887
428.47953728,349.634766,0.574476
428.47965441,351.743225,0.379232
428.47972151,352.95108,1.310925
428.47985735,355.396332,0.499919
428.4799735,357.487122,0.332703
428.48002351,358.38736,2.041338
428.48021746,1.87863,0.847727
428.48025012,2.46654,1.397387
428.480405,5.254522,0.735953
428.48047101,6.442762,0.754925
428.48054946,7.854935,0.788532
428.48066632,9.958522,0.43353
428.48079397,12.256339,0.165541
428.48085418,13.340175,0.775485
428.48093696,14.830291,1.834686
428.48111631,18.058756,0.352659
428.48112495,18.214283,1.274065
428.4812471,20.413095,0.340047
428.48125018,20.468538,0.774235
428.48135728,22.396437,0.188222
428.48144677,24.007339,0.385699
428.48156833,26.19553,0.186532
428.48162197,27.1611,0.199102
428.48167585,28.130989,0.294725
428.48174228,29.32679,0.470851
428.48190112,32.186054,0.389223
428.4820196,34.318806,0.363331
428.48206115,35.066742,0.617889
428.48217467,37.110207,0.119966
428.48228922,39.172215,0.289798
428.48244146,41.912674,0.113374
428.4824486,42.041199,0.402647
428.48266308,45.902035,0.156193
428.48278982,48.183472,0.720851
428.48318821,55.354858,0.421669
428.48366352,63.910873,0.347241
428.48377727,65.958481,0.151451
428.4889605,159.261383,-0.160115
428.48922336,163.993103,-0.133815
428.48924633,164.406586,-0.314895
428.48950457,169.055145,-0.414875
428.48962175,171.16449,-0.454928
428.48973507,173.204346,-0.505796
428.4899267,176.65387,-0.272773
428.48997266,177.481186,-0.543283
428.490094,179.665421,-1.152887
428.49024285,182.344864,-0.804619
428.49038852,184.967056,-0.499077
428.49040063,185.185043,-0.786394
428.49059891,188.754272,-0.174798
428.49086223,193.494263,-0.151749
428.49087163,193.663483,-0.19265
428.49102787,196.475937,-0.157588
428.49108626,197.527008,-0.44224
428.49112228,198.1754,-1.542544
428.49128188,201.048355,-0.560239
428.4915141,205.228531,-0.174694
428.49184407,211.168289,-0.120001
428.49191726,212.485779,-0.128184
428.49221828,217.904419,-0.259885
428.49235075,220.289001,-0.149551
428.49247143,222.461349,-0.306528
428.49272827,227.084702,-0.46523
428.49886432,337.539246,0.407973
428.49902932,340.509399,0.360707
428.49911792,342.104279,0.45581
428.49914811,342.647705,0.48125
428.49921695,343.886902,0.81418
428.4992749,344.930054,0.855539
428.49945111,348.10199,0.631763
428.49956357,350.126373,0.561252
428.499685,352.312225,0.147818
428.49972116,352.963135,0.178154
428.49973637,353.236938,0.491607
428.49973928,353.289307,1.045948
428.4998793,355.809814,0.922318
428.49998968,357.796753,1.694225
428.50014373,0.569794,0.4585
428.50024112,2.322906,0.45996
428.50028048,3.031403,0.538452
428.50032881,3.901398,0.621561
428.50045436,6.161407,0.355607
428.50045796,6.226227,0.490455
428.50057062,8.254211,0.107944
428.50062293,9.195831,0.461892
428.50067696,10.168427,0.595734
428.50072017,10.946228,0.614085
428.50080192,12.417816,0.918482
428.50091658,14.481812,0.453632
428.50101063,16.174774,0.597174
428.50102487,16.431122,0.611812
428.5011327,18.372162,0.16749
428.50115333,18.74353,0.478503
428.501178,19.187592,1.031879
428.50138097,22.841248,0.37709
428.50144136,23.928314,0.444736
428.50158132,26.447723,0.343957
428.50161365,27.029694,0.591872
428.50172915,29.108795,0.302481
428.50175286,29.535614,0.624465
428.50199393,33.875092,0.329634
428.5021209,36.160675,0.300508
428.50227693,38.96936,0.604277
428.50238026,40.829376,0.21979
428.50239465,41.088409,0.342777
428.50244825,42.053284,0.941934
428.50263616,45.435822,0.134374
428.50265603,45.793488,0.384949
428.50287695,49.770264,0.121564
428.5032071,55.713257,1.067819
428.50833061,147.941162,-0.102871
428.50922631,164.064575,-0.469687
428.50943919,167.896606,-0.138549
428.50947981,168.627808,-0.660838
428.50974992,173.490051,-0.957992
428.50988932,175.99939,-0.871812
428.50997359,177.516296,-1.284924
428.51018775,181.371399,-0.54891
428.51028871,183.188721,-0.253427
428.51047062,186.463318,-0.372569
428.51057999,188.432068,-0.360464
428.5106299,189.330505,-0.618197
428.51080317,192.449524,-1.093206
428.51097849,195.605408,-0.186868
428.51110652,197.910095,-0.341695
428.51116992,199.051331,-0.766076
428.51155592,205.999695,-0.296214
428.51180819,210.540771,-0.195345
428.51200639,214.108582,-0.118732
428.51219537,217.510376,-0.298201
428.5124013,221.217285,-0.314901
428.51247936,222.622437,-0.410516
428.51264541,225.611511,-0.15778
428.5128592,229.459961,-0.119342
428.51888417,337.914917,0.381963
428.51901424,340.256287,0.426334
428.51912904,342.322815,0.285745
428.51914896,342.681396,0.315943
428.51922997,344.139648,0.35548
428.51923869,344.296631,0.36923
428.51929144,345.246155,0.576402
428.51944337,347.981018,0.325366
428.51948865,348.796143,0.346415
428.51961591,351.086914,0.166328
428.51966597,351.988037,0.455241
428.5197741,353.934509,0.48516
428.51979609,354.330322,1.347639
428.51992137,356.585449,0.327832
428.52001376,358.248596,0.750899
428.52007099,359.278748,1.209463
428.52010189,359.835022,1.5774
428.52025014,2.503662,0.246433
428.52039135,5.045532,0.874621
428.52055069,7.913818,0.281315
428.52063562,9.442627,0.41492
428.52077769,12,0.473309
428.52081894,12.742554,1.432428
428.52101242,16.225403,0.53272
428.52123644,20.257935,0.874
428.52147387,24.531921,0.652026
428.52160581,26.906921,0.465343
428.52173192,29.177063,0.441691
428.52185071,31.315369,0.330783
428.52189131,32.046204,0.402203
428.52195879,33.260925,0.402749
428.52200146,34.028992,0.99209
428.52213197,36.378296,0.257194
428.52221522,37.876892,0.581981
428.5224423,41.964539,0.441154
428.52270947,46.773865,0.418782
428.52288792,49.986084,0.288988
428.52323114,56.164368,0.5015
428.5233588,58.462402,0.106733
428.98020048,195.687164,-0.66872
428.98047913,200.703491,-0.319849
428.98050932,201.246979,-0.616769
428.98067671,204.260376,-0.130577
428.98072352,205.103058,-0.691923
428.98089365,208.165771,-0.24419
428.98094253,209.045731,-0.331516
428.98129127,215.323822,-0.525491
428.98158353,220.585159,-0.304554
428.98183861,225.17717,-0.138096
428.98254566,237.90564,-0.209777
428.98815256,338.842346,0.325365
428.98817847,339.308807,0.366623
428.98828296,341.18985,0.305368
428.98838623,343.04895,0.133193
428.98842405,343.729797,0.365682
428.98847751,344.6922,0.485158
428.98855296,346.050446,0.897495
428.98868291,348.389832,0.331029
428.98874115,349.438293,0.408196
428.98879298,350.371338,0.916271
428.98893187,352.871674,0.477987
428.98895995,353.377197,1.473488
428.98911368,356.144653,0.400108
428.98912275,356.307953,1.060056
428.98923296,358.291962,0.67722
428.98927287,359.010437,1.166251
428.98938652,1.056395,0.308475
428.98939662,1.238217,1.139818
428.98949908,3.082726,0.10692
428.98955483,4.086351,0.345991
428.98968452,6.42106,1.204864
428.9898405,9.229049,0.457029
428.98985342,9.461637,0.750752
428.98996471,11.465106,0.118825
428.99000681,12.223,0.15917
428.99005176,13.0322,0.326428
428.9902233,16.120302,0.45314
428.99022998,16.240559,0.469212
428.99035487,18.488857,0.130281
428.99042297,19.714809,0.199151
428.99043128,19.864407,1.431409
428.99065813,23.948214,0.365075
428.99068585,24.447235,1.547755
428.99087362,27.827515,0.23611
428.99104713,30.951082,0.447382
428.99119082,33.537823,0.562145
428.99130676,35.625004,0.386469
428.99133296,36.096661,0.46801
428.99145617,38.314716,0.12356
428.99151718,39.413033,0.12806
428.99157152,40.391273,0.678441
428.99167232,42.205898,0.113915
428.99171573,42.987373,0.428332
428.99193682,46.967487,0.398634
428.9922645,52.866459,0.539751
428.99812931,158.446136,-0.174779
428.99840425,163.39566,-0.24626
428.99859095,166.756683,-0.179172
428.99879728,170.471085,-0.708336
428.99892331,172.739899,-0.401478
428.99907702,175.507034,-0.210689
428.99914142,176.666367,-0.292075
428.99918533,177.456848,-0.785539
428.99918651,177.478088,-0.808939
428.99940881,181.479996,-0.273862
428.99951847,183.454117,-0.701627
428.99967982,186.35878,-0.156
428.99976098,187.819839,-0.170459
428.99979426,188.418945,-0.304477
429.00012618,194.394257,-0.787074
429.00013506,194.554108,-1.033065
429.00030192,197.557968,-0.148706
429.00057067,202.396057,-0.131637
429.00061962,203.277267,-0.862819
429.00100396,210.196259,-0.304918
429.0013906,217.156631,-0.2738
429.00139926,217.312531,-0.539425
429.00282942,243.058609,-0.182794
429.00811836,338.271332,0.35467
429.00830212,341.579437,0.38186
429.00846633,344.535583,0.379405
429.00857796,346.545166,0.561231
429.0086905,348.571136,0.339074
429.00870463,348.8255,0.512483
429.00888088,351.998383,0.417218
429.00889377,352.230438,0.721327
429.00897336,353.663239,0.881812
429.00915052,356.852509,0.498335
429.00921915,358.088013,1.671559
429.0093214,359.928741,0.225271
429.00932708,0.031006,0.421576
429.00938417,1.058746,0.615634
429.00949162,2.993073,0.407245
429.00959597,4.871613,0.329007
429.00960308,4.999603,1.789131
429.00974326,7.523163,0.339062
429.00979793,8.507355,0.508112
429.00980636,8.659088,0.517344
429.00989671,10.285614,1.930414
429.01010063,13.956635,0.219372
429.01018227,15.426331,0.50249
429.01031942,17.895325,0.4321
429.01044172,20.097015,0.360884
429.01046391,20.49646,0.458496
429.01053726,21.816925,1.101359
429.0106374,23.61969,1.226468
429.01075385,25.716034,0.343444
429.01090786,28.488556,0.188571
429.01093015,28.889832,0.499784
429.0110473,30.998779,0.14299
429.0110513,31.070801,0.160828
429.0111034,32.008728,0.340824
429.01137137,36.832764,0.345614
429.01154586,39.973999,1.170148
429.01194745,47.203491,0.27422
429.01206968,49.403931,0.36205
429.01230375,53.617706,0.138287
429.01249073,56.983765,0.167505
429.01256053,58.240326,0.33902
429.01274373,61.53833,0.27414
429.01322467,70.19632,0.119834
429.01811903,158.305725,-0.152778
429.0183562,162.575317,-0.456999
429.01852723,165.654236,-0.443024
429.01864978,167.860413,-0.191728
429.01878625,170.3172,-0.254285
429.01893878,173.063049,-0.779125
429.01903086,174.720703,-1.072163
429.01914306,176.74054,-0.188929
429.0193082,179.71344,-0.493733
429.01954252,183.931702,-0.324628
429.01955758,184.20282,-0.364244
429.01957737,184.559082,-0.415832
429.0196145,185.227539,-0.874279
429.01981907,188.910217,-0.237684
429.01997833,191.777283,-0.191449
429.02002241,192.570801,-0.320584
429.02013852,194.661072,-0.918176
429.02038663,199.127563,-0.895563
429.02051935,201.516846,-0.154347
429.02068967,204.583008,-0.355933
429.02074986,205.666565,-1.067842
429.02093196,208.944763,-0.178096
429.02117471,213.314758,-1.170241
429.02148926,218.977356,-0.112837
429.02170006,222.772278,-0.144628
429.0221188,230.310486,-0.162457
429.02222311,232.188293,-0.32847
429.02819632,339.719421,0.37211
429.02824165,340.535461,0.452432
429.02839325,343.264648,0.232742
429.02841334,343.626282,0.346131
429.0284336,343.991028,0.682417
429.02859309,346.862183,0.308672
429.028666,348.174744,0.681124
429.02871469,349.05127,0.725658
429.02884346,351.369385,0.613325
429.02889261,352.254211,0.646006
429.02893026,352.932007,1.384018
429.02904529,355.002808,0.472338
429.02916756,357.203918,0.279848
429.02920747,357.922424,0.391453
429.02924302,358.562378,1.205685
429.02935872,0.645264,0.449864
429.0294329,1.980652,1.259919
429.02947441,2.727905,1.477963
429.02963476,5.614563,0.400572
429.02966191,6.103333,1.138289
429.02973205,7.366028,1.309911
429.02989422,10.2854,0.369581
429.02995517,11.38269,0.465918
429.03006282,13.320618,0.13643
429.03012591,14.45636,0.556172
429.0302889,17.390564,0.500616
429.03036491,18.758911,0.605483
429.03048447,20.911255,1.182364
429.03062037,23.357727,0.87235
429.03086209,27.709229,0.386428
429.03092464,28.835266,0.718481
429.03106427,31.348938,0.406034
429.03111016,32.175049,0.58033
429.03123906,34.495544,0.121219
429.03132531,36.048218,0.156114
429.03160392,41.063843,0.428441
429.03182755,45.089661,0.215297
429.03187659,45.972534,0.897404
429.0320017,48.224792,0.530084
429.03236642,54.790527,0.124558
429.03293456,65.018311,0.174009
429.03841085,163.60376,-0.351474
429.03860937,167.177612,-0.102543
429.03866119,168.110474,-0.141309
429.0388786,172.024353,-0.252638
429.03897824,173.818054,-0.723317
429.03908767,175.788025,-0.9216
429.0392029,177.862427,-0.685361
429.03922537,178.266968,-0.994352
429.03944442,182.210327,-0.465281
429.0394758,182.775269,-0.578756
429.03964301,185.7854,-0.246558
429.03986207,189.729004,-0.272512
429.03998754,191.987732,-0.799884
429.44734645,162.976501,-0.289261
429.44761155,167.748917,-0.2368
429.44770355,169.405121,-0.284536
429.44774085,170.076614,-0.45823
429.44784676,171.983246,-0.151349
429.44804878,175.620071,-0.540242
429.44829371,180.029373,-0.106942
429.44842657,182.421173,-0.387508
429.4485408,184.47757,-0.104067
429.44854657,184.581451,-0.467602
429.44874905,188.226562,-0.312075
429.44886013,190.226257,-0.308004
429.44898373,192.45134,-0.289015
429.44900392,192.814804,-0.458734
429.44908208,194.221863,-0.593846
429.44911102,194.742859,-0.690706
429.44939658,199.883606,-0.397302
429.44951777,202.065308,-1.064289
429.44964821,204.413528,-0.163564
429.44967751,204.940994,-0.172095
429.44989413,208.840652,-0.172299
429.44991981,209.302948,-0.292487
429.45000998,210.926224,-0.311279
429.45017675,213.928467,-0.26368
429.45056198,220.86351,-1.170597
429.45118002,231.98967,-0.111273
429.4570404,337.490112,0.863544
429.45724432,341.161133,0.291411
429.45729488,342.07135,0.384507
429.45739762,343.920898,0.302926
429.45745525,344.958374,0.584728
429.45755386,346.733582,1.206046
429.45765952,348.635712,0.367451
429.45768955,349.176331,0.499663
429.45782586,351.630219,0.446699
429.45784917,352.049866,1.04097
429.4579565,353.982056,0.136753
429.45800846,354.91745,0.186082
429.45801347,355.007629,0.411921
429.45806107,355.864532,0.473216
429.45815,357.465485,0.90245
429.45820786,358.507111,1.593328
429.45832703,0.652443,0.517707
429.45843593,2.612896,0.307028
429.45843977,2.682025,0.398708
429.45846437,3.124882,0.946011
429.45849436,3.664772,2.291476
429.45865333,6.526601,1.186933
429.45880728,9.298059,0.83412
429.45894125,11.70983,0.426336
429.45896155,12.075277,0.965582
429.45911141,14.773106,0.10162
429.45914423,15.363941,0.324621
429.45926716,17.576967,0.466583
429.45933197,18.743698,0.596938
429.45947322,21.286526,0.673354
429.4595893,23.376236,0.254029
429.45973327,25.968029,0.121415
429.45978797,26.952757,0.271174
429.45992586,29.435097,0.446602
429.46004317,31.546949,0.158584
429.46006336,31.910416,0.369372
429.46019388,34.260078,0.543304
429.46021306,34.605366,0.596126
429.46033311,36.766544,0.374054
429.46049012,39.593086,0.473503
429.46051847,40.103455,1.088947
429.4606971,43.31921,0.103048
429.46079008,44.993065,0.283858
429.46106425,49.928761,0.185197
429.46128447,53.893234,0.256312
429.46131658,54.471287,0.416181
429.46712923,159.112488,-0.17454
429.46743776,164.666748,-0.284149
429.46764265,168.35524,-0.158431
429.4676902,169.211258,-0.367695
429.46773038,169.934586,-0.486098
429.46784248,171.952652,-0.188551
429.46788361,172.693085,-0.239883
429.46794166,173.738113,-0.467597
429.46808541,176.325943,-0.593787
429.46820588,178.49469,-0.101578
429.46838026,181.633942,-0.209401
429.46844242,182.75296,-0.760921
429.46876266,188.518021,-0.402133
429.46891025,191.174988,-0.657939
429.46906536,193.967331,-0.177785
429.46917947,196.021576,-0.40042
429.46921852,196.724564,-0.561914
429.46929,198.011368,-1.014902
429.46959502,203.502441,-0.613574
429.46970771,205.531113,-0.912942
429.46985182,208.125427,-1.545349
429.4699574,210.026123,-0.344992
429.47033875,216.891296,-0.112186
429.47035523,217.187988,-0.125819
429.47043758,218.670471,-0.191615
429.47117338,231.91658,-0.388613
429.47701478,337.075348,0.199401
429.47705647,337.825867,0.225112
429.47712375,339.037079,0.391474
429.47723862,341.10498,0.359336
429.47736697,343.415588,0.830921
429.47749645,345.746521,0.342576
429.47759285,347.481964,0.493805
429.47762343,348.032471,1.544402
429.47774233,350.172943,0.358079
429.4778673,352.422699,0.434928
429.47794397,353.802917,1.160941
429.47804967,355.70578,0.40616
429.47806002,355.89209,0.61429
429.47812291,357.024261,1.332412
429.47824735,359.264465,0.790606
429.47827181,359.704803,1.127543
429.4784038,2.080933,1.094762
429.47848121,3.474487,2.357409
429.47873163,7.982635,0.43004
429.47876341,8.554749,0.445588
429.47880038,9.220306,1.040044
429.47891372,11.260681,0.49253
429.47903785,13.4953,0.155881
429.47907356,14.138184,0.321164
